Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIQ.S2XA1,2010.07,4300.628432,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2010.10,4299.78403,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2011.01,4444.922677,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2011.04,4456.745293,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2011.07,4463.670925,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2011.10,4465.055807,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2012.01,4676.949908,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2012.04,4624.311391,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2012.07,4742.22108,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2012.10,4772.312368,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2013.01,4911.782145,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2013.04,4837.221319,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2013.07,4990.244089,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2013.10,4988.639199,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2014.01,5144.409413,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2014.04,5166.64236,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2014.07,5199.204338,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2014.10,5237.163229,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2015.01,5417.709014,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2015.04,5556.372257,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2015.07,5543.502105,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2015.10,5545.862568,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2016.01,5733.084967,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2016.04,5833.232117,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2016.07,5853.948972,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2016.10,5867.144537,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2017.01,6165.884762,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2017.04,6064.699102,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2017.07,6255.578835,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2017.10,6355.519718,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2018.01,6648.946185,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2018.04,6413.717497,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2018.07,6801.026776,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2018.10,6844.049052,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2019.01,6917.587446,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2019.04,6818.175162,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2019.07,7166.468256,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2019.10,7099.733962,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2020.01,7243.679805,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2020.04,6975.386124,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2020.07,7072.869895,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2020.10,7226.502191,,P,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2021.01,7497.945416,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA1,2021.04,7817.304913,,P,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,1999.08,2557.646131,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,1999.11,2597.653896,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2000.02,2724.530494,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2000.05,2827.967365,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2000.08,2709.743013,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2000.11,2722.45675,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2001.02,2846.720093,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2001.05,2866.523926,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2001.08,2851.932504,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2001.11,2846.949653,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2002.02,2982.516248,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2002.05,3075.065697,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2002.08,3035.326954,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2002.11,3076.465768,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2003.02,3253.122979,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2003.05,3293.390196,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2003.08,3267.464004,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2003.11,3300.286937,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2004.02,3475.744127,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2004.05,3582.303657,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2004.08,3632.849641,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2004.11,3688.48679,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2005.02,3782.697812,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2005.05,3962.705142,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2005.08,3937.788519,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2005.11,3868.06606,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2006.02,3927.668211,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2006.05,4148.170864,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2006.08,4039.573751,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2006.11,4121.395647,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2007.02,4212.359341,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2007.05,4344.961672,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2007.08,4270.955523,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2007.11,4351.025668,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2008.02,4516.723846,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2008.05,4589.029549,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2008.08,4493.077326,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2008.11,4504.435801,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2009.02,4516.897064,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2009.05,4424.912865,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2009.08,4208.247576,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2009.11,4212.279704,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2010.02,4311.121107,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2010.05,4384.383766,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2010.08,4323.449921,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2010.11,4331.097897,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2011.02,4367.375318,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2011.05,4599.683252,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2011.08,4507.599317,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2011.11,4481.826535,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2012.02,4654.200816,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2012.05,4753.893817,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2012.08,4647.509711,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2012.11,4721.769954,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2013.02,4901.856089,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2013.05,4987.895773,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2013.08,4906.208393,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2013.11,5008.54818,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2014.02,5133.013353,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2014.05,5248.817759,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2014.08,5182.837487,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2014.11,5272.733975,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2015.02,5431.186418,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2015.05,5635.032388,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2015.08,5519.81557,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2015.11,5595.431734,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2016.02,5729.420993,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2016.05,5985.016359,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2016.08,5928.783713,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2016.11,5917.825128,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2017.02,5974.159455,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2017.05,6391.507867,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2017.08,6242.082071,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2017.11,6335.950563,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2018.02,6501.421785,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2018.05,6800.205023,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2018.08,6639.386083,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2018.11,6742.499812,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2019.02,6919.048292,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2019.05,7109.836107,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2019.08,6946.456548,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2019.11,7098.062629,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2020.02,7291.558923,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2020.05,6877.09165,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2020.08,7159.716826,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2020.11,7275.122302,,P,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2021.02,7539.355786,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XA2,2021.05,8006.729671,,P,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Actual,,
MEIQ.S2XS,1999.06,2553.822923,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,1999.09,2606.104722,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,1999.12,2647.78103,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2000.03,2765.278044,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2000.06,2702.714448,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2000.09,2732.397583,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2000.12,2790.262047,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2001.03,2804.168902,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2001.06,2850.025472,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2001.09,2892.887636,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2001.12,2914.718865,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2002.03,2963.445165,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2002.06,3052.635576,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2002.09,3081.074656,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2002.12,3184.288767,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2003.03,3194.140782,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2003.06,3267.188293,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2003.09,3362.23936,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2003.12,3385.550989,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2004.03,3513.032879,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2004.06,3568.756237,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2004.09,3674.999355,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2004.12,3747.893129,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2005.03,3838.063463,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2005.06,3875.167753,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2005.09,3907.609425,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2005.12,3917.446405,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2006.03,4007.890667,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2006.06,4043.117879,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2006.09,4073.135783,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2006.12,4191.787108,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2007.03,4206.757212,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2007.06,4292.549786,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2007.09,4365.282867,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2007.12,4432.747853,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2008.03,4476.217121,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2008.06,4559.197533,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2008.09,4578.637667,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2008.12,4579.995971,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2009.03,4396.703833,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2009.06,4326.739728,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2009.09,4315.7579,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2009.12,4233.623875,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2010.03,4329.502818,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2010.06,4336.355845,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2010.09,4318.455552,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2010.12,4371.889143,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2011.03,4447.317084,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2011.06,4482.239093,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2011.09,4499.116649,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2011.12,4516.593236,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2012.03,4658.02644,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2012.06,4696.551087,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2012.09,4730.781926,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
